Fecha,Producto,Volumen_Hoy,Volumen_7Dias,Precio_Ayer,Precio_7Dias,Precio_Hoy_Kg
2023-01-03,MANGO KAFRO,9,29,1.58,1.62,1.58
2023-01-03,MANGO KENT,9,37,1.45,1.53,1.45
2023-01-03,MANGO PICO DE LORO,3,10,1.33,1.41,1.33
2023-01-03,MANGO ROSADO,8,10,1.85,1.85,1.85
2023-01-03,MANZANA CTE/PARA AGUA,9,25,34.75,34.18,35.0
2023-01-03,MANZANA DELICIA,27,86,56.5,56.46,56.75
2023-01-03,MANZANA GOLDEN,7,17,3.53,3.55,3.83
2023-01-03,MANZANA IMPORTADA,11,14,113.25,111.96,111.25
2023-01-03,MANZANA ISRAEL,13,55,0.78,0.79,0.78
2023-01-03,MANZANA WINTER,8,10,47.25,46.39,47.5
2023-01-03,MARACUYA,5,14,4.13,3.9,4.2
2023-01-03,MELOCOTON BLANQUILLO,10,11,40.75,39.79,42.25
2023-01-03,MELOCOTON DURAZNO HUAYCO,9,37,43.75,42.75,43.75
2023-01-03,MELON COQUITO,13,51,16.25,17.39,16.5
2023-01-03,MEMBRILLO CRIOLLO,10,14,2.38,2.33,2.38
2023-01-03,MEMBRILLO SERRANO,9,17,62.25,61.36,62.25
2023-01-03,NARANJA PRIMAVERA,8,14,1.58,1.58,1.58
2023-01-03,NARANJA TANGELO SELVA,13,56,53.5,53.25,53.75
2023-01-03,NARANJA VALENCIA,54,157,24.5,24.82,23.5
2023-01-03,NARANJA WASHINGTON NAVAL,12,18,4.45,4.4,4.48
2023-01-03,NONI,3,7,3.23,3.12,3.18
2023-01-03,PACAE CRIOLLO,6,5,5.3,5.3,5.28
2023-01-03,PACAE DE SEDA,4,5,4.77,4.83,4.75
2023-01-03,PALTA CHOQUETE,6,10,27.25,26.75,26.5
2023-01-03,PALTA COLLIN RED,6,11,31.25,31.68,30.75
2023-01-03,PALTA CRIOLLA,5,16,22.25,22.32,21.5
2023-01-03,PALTA DEDO,2,1,6.53,6.5,6.6
2023-01-03,PALTA FUERTE,14,51,7.38,7.24,7.25
2023-01-03,PALTA HALL,5,15,25.25,24.89,24.5
2023-01-03,PALTA HASS,11,13,6.33,6.3,6.2
2023-01-03,PALTA LINDA,5,9,33.75,33.29,33.25
2023-01-03,PALTA NAVAL,6,8,7.9,7.91,7.93
2023-01-03,PALTA ZUTANO,6,10,6.2,6.17,6.15
2023-01-03,PAPAYA (COSTA),8,11,16.5,19.04,16.5
2023-01-03,PAPAYA (SELVA),80,228,18.5,19.75,18.75
2023-01-03,PEPINO RAYADO O MELON,11,37,1.45,1.42,1.45
2023-01-03,PERA AGUA CRIOLLA,7,8,47.25,45.18,46.75
2023-01-03,PERA AGUA ITALIANA,5,8,50.25,46.46,51.5
2023-01-03,PERA AGUA PACKAM IMPORTADO,10,16,108.25,105.61,107.75
2023-01-03,PITAHAYA,6,10,10.75,11.04,9.75
2023-01-03,PIÑA CRIOLLA (SELVA),24,52,14.5,15.21,14.0
2023-01-03,PIÑA GOLDEN,38,67,19.5,20.57,19.25
2023-01-03,PIÑA HAWAIANA,21,55,2.4,2.56,2.35
2023-01-03,PLATANO BELLACO,42,89,72.5,72.39,71.5
2023-01-03,PLATANO BIZCOCHO,36,63,15.75,16.71,15.75
2023-01-03,PLATANO ISLA,49,78,52.5,53.43,52.5
2023-01-03,PLATANO MANZANO,9,27,19.25,21.57,19.75
2023-01-03,PLATANO MORADO,8,11,34.25,34.64,31.5
2023-01-03,PLATANO PALILLO,37,65,68.5,68.75,67.5
2023-01-03,PLATANO SEDA (SELVA),11,13,42.0,42.82,42.25
2023-01-03,PLATANO SEDA CONGO,40,88,43.0,43.96,43.0
2023-01-03,SANDIA,38,100,0.78,0.81,0.8
2023-01-03,SANKI,6,8,7.25,7.71,7.25
2023-01-03,TORONJA COSTA,11,16,2.95,2.9,3.08
2023-01-03,TORONJA SELVA,7,10,25.5,25.46,25.5
2023-01-03,TUMBO,3,4,2.43,2.38,2.38
2023-01-03,TUNA AMARILLA,4,14,2.13,2.1,2.08
2023-01-03,TUNA BLANCA,6,16,2.08,2.09,2.08
2023-01-03,TUNA MORADA/ROSADA,6,10,2.08,2.1,2.13
2023-01-03,UVA ALFONSO LAVALETT,2,9,34.5,31.93,34.75
2023-01-03,UVA ARRA,4,10,38.5,37.21,38.5
2023-01-03,UVA BORGOÑA,3,4,33.5,31.54,33.5
2023-01-03,UVA CRIMSON,4,8,33.67,32.27,33.25
2023-01-03,UVA FLAME,6,7,31.25,29.96,30.75
2023-01-03,UVA FLEY,6,9,26.25,26.68,26.25
2023-01-03,UVA ITALIA,4,14,30.75,29.18,31.5
2023-01-03,UVA MAGENTA,7,8,35.0,34.46,34.75
2023-01-03,UVA PALESTINA,6,10,37.25,34.93,36.75
2023-01-03,UVA PIROVANO,5,8,39.25,36.07,38.75
2023-01-03,UVA RED GLOBE,19,43,25.25,25.32,25.5
2023-01-03,UVA ROSADA,5,9,36.5,33.89,36.5
2023-01-03,UVA ROYAL,5,8,25.5,24.39,25.5
2023-01-03,UVA SUPERIOR,5,9,48.5,47.5,48.5
2023-01-03,UVA THOMPSON,2,7,46.5,44.57,46.5
2023-01-03,UVA ZAFIRO,5,7,31.0,30.14,30.0
2023-01-03,YACON (LLACON),2,4,2.95,2.96,2.93
2023-01-03,ZAPOTE,4,5,41.5,41.13,40.75
2023-01-04,AGUAJE,5,3,27.75,27.36,28.75
2023-01-04,AGUAYMANTO,1,2,4.2,4.18,4.38
2023-01-04,ALBARICOQUE,5,4,3.18,3.2,3.08
2023-01-04,ARÁNDANO,4,15,5.75,5.75,4.75
2023-01-04,CAIMITO (SELVA),5,4,48.75,48.86,50.75
2023-01-04,CAMU CAMU,2,1,7.75,8.15,9.5
2023-01-04,CARAMBOLA,14,15,22.25,21.75,23.75
2023-01-04,CHIRIMOYA CRIOLLA O HUAYCO,4,3,4.93,4.79,4.88
2023-01-04,CHIRIMOYA CUMBE,16,12,5.08,4.93,5.0
2023-01-04,CIRUELA NECTARINA (IMPORTADA),7,8,59.25,58.82,58.5
2023-01-04,CIRUELA ROJA/CRIOLLA,12,10,38.5,38.75,37.5
2023-01-04,CIRUELA SANTA ROSA/NACIONAL,6,8,51.5,51.64,53.75
2023-01-04,COCO,16,12,1.75,1.74,1.85
2023-01-04,COCONA,20,17,32.75,32.0,33.75
2023-01-04,FRESA SABRINA,28,18,2.38,2.42,2.38
2023-01-04,FRESA SAN ANDREAS,71,65,2.38,2.45,2.38
2023-01-04,GRANADA,11,8,72.5,74.07,71.5
2023-01-04,GRANADILLA (COSTA),7,9,22.75,23.04,22.5
2023-01-04,GRANADILLA (SELVA),48,41,46.25,46.68,46.5
2023-01-04,GUANABANA (COSTA),8,6,4.58,4.61,4.55
2023-01-04,GUANABANA (SELVA),8,5,5.38,5.51,5.28
2023-01-04,HIGO MADURO,9,7,41.5,41.25,41.5
2023-01-04,KIWI IMPORTADO,6,6,116.75,116.29,117.5
2023-01-04,LIMA DULCE,8,3,2.38,2.37,2.38
2023-01-04,LIMON DULCE - SELVA,13,10,34.75,35.21,34.5
2023-01-04,LUCUMA BELTRAN,6,5,5.38,5.4,5.38
2023-01-04,LUCUMA DE SEDA,4,5,5.28,5.29,5.28
2023-01-04,MAMEY,8,6,4.23,4.14,4.28
2023-01-04,MANDARINA MALVACEA,7,6,2.58,2.55,2.58
2023-01-04,MANDARINA MURCOTT,7,5,2.33,2.32,2.33
2023-01-04,MANDARINA RIO DE ORO,7,6,2.68,2.7,2.73
2023-01-04,MANDARINA SATSUMA,50,65,1.9,1.93,1.9
2023-01-04,MANDARINA TANGERINA,13,12,18.75,18.75,19.25
2023-01-04,MANGO CRIOLLO,26,26,1.73,1.81,1.73
2023-01-04,MANGO EDWARD,54,51,1.45,1.46,1.48
2023-01-04,MANGO HADEN /HAYDE,45,38,1.28,1.33,1.33
2023-01-04,MANGO KAFRO,29,22,1.58,1.6,1.63
2023-01-04,MANGO KENT,37,37,1.45,1.5,1.45
2023-01-04,MANGO PICO DE LORO,10,8,1.33,1.39,1.35
2023-01-04,MANGO ROSADO,10,9,1.85,1.85,1.88
2023-01-04,MANZANA CTE/PARA AGUA,25,17,35.0,34.36,35.25
2023-01-04,MANZANA DELICIA,86,88,56.75,56.61,57.5
2023-01-04,MANZANA GOLDEN,17,7,3.83,3.58,3.78
2023-01-04,MANZANA IMPORTADA,14,16,111.25,111.79,110.75
2023-01-04,MANZANA ISRAEL,55,41,0.78,0.78,0.78
2023-01-04,MANZANA WINTER,10,8,47.5,46.54,47.5
2023-01-04,MARACUYA,14,19,4.2,3.97,4.33
2023-01-04,MELOCOTON BLANQUILLO,11,21,42.25,40.21,41.75
2023-01-04,MELOCOTON DURAZNO HUAYCO,37,36,43.75,43.04,42.5
2023-01-04,MELON COQUITO,51,38,16.5,17.11,16.75
2023-01-04,MEMBRILLO CRIOLLO,14,9,2.38,2.34,2.38
2023-01-04,MEMBRILLO SERRANO,17,12,62.25,61.46,61.5
2023-01-04,NARANJA PRIMAVERA,14,10,1.58,1.59,1.58
2023-01-04,NARANJA TANGELO SELVA,56,24,53.75,53.39,53.75
2023-01-04,NARANJA VALENCIA,157,168,23.5,24.43,21.75
2023-01-04,NARANJA WASHINGTON NAVAL,18,12,4.48,4.42,4.38
2023-01-04,NONI,7,6,3.18,3.15,3.23
2023-01-04,PACAE CRIOLLO,5,4,5.28,5.31,5.28
2023-01-04,PACAE DE SEDA,5,3,4.75,4.82,4.75
2023-01-04,PALTA CHOQUETE,10,6,26.5,26.71,25.75
2023-01-04,PALTA COLLIN RED,11,6,30.75,31.43,30.75
2023-01-04,PALTA CRIOLLA,16,17,21.5,22.14,20.75
2023-01-04,PALTA DEDO,1,2,6.6,6.53,6.58
2023-01-04,PALTA FUERTE,51,58,7.25,7.29,7.25
2023-01-04,PALTA HALL,15,14,24.5,24.75,23.75
2023-01-04,PALTA HASS,13,20,6.2,6.28,6.38
2023-01-04,PALTA LINDA,9,8,33.25,33.29,32.75
2023-01-04,PALTA NAVAL,8,7,7.93,7.92,7.85
2023-01-04,PALTA ZUTANO,10,15,6.15,6.18,6.15
2023-01-04,PAPAYA (COSTA),11,14,16.5,17.32,19.75
2023-01-04,PAPAYA (SELVA),228,180,18.75,18.07,21.0
2023-01-04,PEPINO RAYADO O MELON,37,26,1.45,1.41,1.48
2023-01-04,PERA AGUA CRIOLLA,8,5,46.75,45.54,47.25
2023-01-04,PERA AGUA ITALIANA,8,6,51.5,47.93,51.25
2023-01-04,PERA AGUA PACKAM IMPORTADO,16,14,107.75,106.43,108.5
2023-01-04,PITAHAYA,10,6,9.75,10.75,9.5
2023-01-04,PIÑA CRIOLLA (SELVA),52,59,14.0,14.86,14.0
2023-01-04,PIÑA GOLDEN,67,86,19.25,20.29,18.75
2023-01-04,PIÑA HAWAIANA,55,50,2.35,2.51,2.3
2023-01-04,PLATANO BELLACO,89,76,71.5,72.29,72.25
2023-01-04,PLATANO BIZCOCHO,63,77,15.75,16.21,16.0
2023-01-04,PLATANO ISLA,78,70,52.5,53.39,52.5
2023-01-04,PLATANO MANZANO,27,22,19.75,21.0,19.75
2023-01-04,PLATANO MORADO,11,7,31.5,34.11,31.5
2023-01-04,PLATANO PALILLO,65,66,67.5,68.61,68.25
2023-01-04,PLATANO SEDA (SELVA),13,33,42.25,42.61,42.25
2023-01-04,PLATANO SEDA CONGO,88,82,43.0,43.64,43.5
2023-01-04,SANDIA,100,98,0.8,0.8,0.8
2023-01-04,SANKI,10,4,7.25,7.5,8.5
2023-01-04,TAMARINDO (CON CASCARA),3,3,5.25,5.25,6.25
2023-01-04,TORONJA COSTA,16,15,3.08,2.95,3.13
2023-01-04,TORONJA SELVA,10,15,25.5,25.5,25.25
2023-01-04,TUMBO,4,3,2.38,2.39,2.38
2023-01-04,TUNA AMARILLA,14,6,2.08,2.09,2.08
2023-01-04,TUNA BLANCA,16,7,2.08,2.08,2.15
2023-01-04,TUNA MORADA/ROSADA,10,5,2.13,2.09,2.08
2023-01-04,UVA ALFONSO LAVALETT,9,8,34.75,32.82,35.75
2023-01-04,UVA ARRA,10,6,38.5,37.61,38.75
2023-01-04,UVA BORGOÑA,4,5,33.5,32.21,33.75
2023-01-04,UVA CRIMSON,8,6,33.25,32.56,26.25
2023-01-04,UVA FLAME,7,9,30.75,30.25,31.25
2023-01-04,UVA FLEY,9,7,26.25,26.68,26.25
2023-01-04,UVA ITALIA,14,7,31.5,29.64,31.75
2023-01-04,UVA MAGENTA,8,16,34.75,34.64,35.25
2023-01-04,UVA PALESTINA,10,7,36.75,35.5,37.25
2023-01-04,UVA PIROVANO,8,8,38.75,36.82,38.75
2023-01-04,UVA RED GLOBE,43,40,25.5,25.32,25.75
2023-01-04,UVA ROSADA,9,15,36.5,34.71,36.25
2023-01-04,UVA ROYAL,8,6,25.5,24.68,25.0
2023-01-04,UVA SUPERIOR,9,13,48.5,47.89,48.5
2023-01-04,UVA THOMPSON,7,6,46.5,45.14,46.75
2023-01-04,UVA ZAFIRO,7,8,30.0,30.18,30.25
2023-01-04,YACON (LLACON),4,3,2.93,2.92,2.88
2023-01-04,ZAPOTE,5,4,40.75,41.07,39.5
2023-01-05,AGUAJE,3,6,28.75,27.64,28.75
2023-01-05,AGUAYMANTO,2,3,4.38,4.22,4.38
2023-01-05,ALBARICOQUE,4,7,3.08,3.19,3.08
2023-01-05,ARÁNDANO,15,13,4.75,5.68,5.0
2023-01-05,CAIMITO (SELVA),4,9,50.75,49.14,50.5
2023-01-05,CAMU CAMU,1,1,9.5,8.32,9.75
2023-01-05,CARAMBOLA,15,15,23.75,22.04,23.5
2023-01-05,CHIRIMOYA CRIOLLA O HUAYCO,3,5,4.88,4.81,4.73
2023-01-05,CHIRIMOYA CUMBE,12,14,5.0,4.95,4.83
2023-01-05,CIRUELA NECTARINA (IMPORTADA),8,8,58.5,58.93,60.75
2023-01-05,CIRUELA ROJA/CRIOLLA,10,13,37.5,38.61,37.5
2023-01-05,CIRUELA SANTA ROSA/NACIONAL,8,7,53.75,52.25,53.75
2023-01-05,COCO,12,16,1.85,1.76,1.75
2023-01-05,COCONA,17,22,33.75,32.29,33.5
2023-01-05,FRESA SABRINA,18,28,2.38,2.42,2.38
2023-01-05,FRESA SAN ANDREAS,65,66,2.38,2.44,2.38
2023-01-05,GRANADA,8,10,71.5,73.54,71.25
2023-01-05,GRANADILLA (COSTA),9,12,22.5,22.93,22.75
2023-01-05,GRANADILLA (SELVA),41,50,46.5,46.57,46.75
2023-01-05,GUANABANA (COSTA),6,10,4.55,4.59,4.53
2023-01-05,GUANABANA (SELVA),5,7,5.28,5.46,5.28
2023-01-05,HIGO MADURO,7,10,41.5,41.36,40.75
2023-01-05,KIWI IMPORTADO,6,8,117.5,116.46,118.5
2023-01-05,LIMA DULCE,3,9,2.38,2.37,2.35
2023-01-05,LIMON DULCE - SELVA,10,10,34.5,35.07,34.5
2023-01-05,LUCUMA BELTRAN,5,7,5.38,5.4,5.3
2023-01-05,LUCUMA DE SEDA,5,4,5.28,5.29,5.2
2023-01-05,MAMEY,6,10,4.28,4.17,4.28
2023-01-05,MANDARINA MALVACEA,6,7,2.58,2.56,2.58
2023-01-05,MANDARINA MURCOTT,5,8,2.33,2.32,2.33
2023-01-05,MANDARINA RIO DE ORO,6,8,2.73,2.71,2.68
2023-01-05,MANDARINA SATSUMA,65,55,1.9,1.92,1.83
2023-01-05,MANDARINA TANGERINA,12,18,19.25,18.89,18.5
2023-01-05,MANGO CRIOLLO,26,24,1.73,1.78,1.65
2023-01-05,MANGO EDWARD,51,34,1.48,1.46,1.45
2023-01-05,MANGO HADEN /HAYDE,38,30,1.33,1.33,1.28
2023-01-05,MANGO KAFRO,22,16,1.63,1.6,1.58
2023-01-05,MANGO KENT,37,29,1.45,1.48,1.43
2023-01-05,MANGO PICO DE LORO,8,8,1.35,1.38,1.35
2023-01-05,MANGO ROSADO,9,12,1.88,1.86,1.83
2023-01-05,MANZANA CTE/PARA AGUA,17,26,35.25,34.61,34.75
2023-01-05,MANZANA DELICIA,88,106,57.5,56.82,57.5
2023-01-05,MANZANA GOLDEN,7,8,3.78,3.6,3.78
2023-01-05,MANZANA IMPORTADA,16,15,110.75,111.57,111.75
2023-01-05,MANZANA ISRAEL,41,50,0.78,0.77,0.75
2023-01-05,MANZANA WINTER,8,11,47.5,46.71,46.25
2023-01-05,MARACUYA,19,17,4.33,4.04,4.33
2023-01-05,MELOCOTON BLANQUILLO,21,29,41.75,40.57,41.5
2023-01-05,MELOCOTON DURAZNO HUAYCO,36,34,42.5,43.18,42.5
2023-01-05,MELON COQUITO,38,34,16.75,16.82,16.5
2023-01-05,MEMBRILLO CRIOLLO,9,14,2.38,2.35,2.25
2023-01-05,MEMBRILLO SERRANO,12,17,61.5,61.57,59.25
2023-01-05,NARANJA PRIMAVERA,10,13,1.58,1.6,1.58
2023-01-05,NARANJA TANGELO SELVA,24,27,53.75,53.54,53.5
2023-01-05,NARANJA VALENCIA,168,164,21.75,24.0,20.75
2023-01-05,NARANJA WASHINGTON NAVAL,12,11,4.38,4.42,4.28
2023-01-05,NONI,6,7,3.23,3.17,3.13
2023-01-05,PACAE CRIOLLO,4,6,5.28,5.31,5.18
2023-01-05,PACAE DE SEDA,3,5,4.75,4.8,4.85
2023-01-05,PALTA CHOQUETE,6,9,25.75,26.5,25.75
2023-01-05,PALTA COLLIN RED,6,7,30.75,31.21,30.75
2023-01-05,PALTA CRIOLLA,17,16,20.75,21.89,20.75
2023-01-05,PALTA DEDO,2,1,6.58,6.54,6.58
2023-01-05,PALTA FUERTE,58,45,7.25,7.31,7.15
2023-01-05,PALTA HALL,14,16,23.75,24.54,23.0
2023-01-05,PALTA HASS,20,14,6.38,6.29,6.38
2023-01-05,PALTA LINDA,8,9,32.75,33.29,33.5
2023-01-05,PALTA NAVAL,7,8,7.85,7.91,7.85
2023-01-05,PALTA ZUTANO,15,6,6.15,6.18,6.18
2023-01-05,PAPAYA (COSTA),14,12,19.75,17.32,20.25
2023-01-05,PAPAYA (SELVA),180,217,21.0,18.25,21.25
2023-01-05,PEPINO RAYADO O MELON,26,32,1.48,1.41,1.48
2023-01-05,PERA AGUA CRIOLLA,5,10,47.25,46.04,48.5
2023-01-05,PERA AGUA ITALIANA,6,9,51.25,49.0,51.25
2023-01-05,PERA AGUA PACKAM IMPORTADO,14,16,108.5,107.18,111.75
2023-01-05,PITAHAYA,6,18,9.5,10.5,9.25
2023-01-05,PIÑA CRIOLLA (SELVA),59,52,14.0,14.61,13.5
2023-01-05,PIÑA GOLDEN,86,80,18.75,20.0,18.75
2023-01-05,PIÑA HAWAIANA,50,53,2.3,2.46,2.18
2023-01-05,PLATANO BELLACO,76,84,72.25,72.29,71.5
2023-01-05,PLATANO BIZCOCHO,77,84,16.0,16.04,15.5
2023-01-05,PLATANO ISLA,70,97,52.5,53.21,52.5
2023-01-05,PLATANO MANZANO,22,12,19.75,20.71,19.5
2023-01-05,PLATANO MORADO,7,8,31.5,33.64,31.25
2023-01-05,PLATANO PALILLO,66,86,68.25,68.46,67.25
2023-01-05,PLATANO SEDA (SELVA),33,18,42.25,42.39,42.25
2023-01-05,PLATANO SEDA CONGO,82,83,43.5,43.46,43.75
2023-01-05,SANDIA,98,104,0.8,0.8,0.78
2023-01-05,SANKI,4,6,8.5,7.61,8.25
2023-01-05,TAMARINDO (CON CASCARA),3,2,6.25,5.39,6.25
2023-01-05,TORONJA COSTA,15,17,3.13,2.98,3.13
2023-01-05,TORONJA SELVA,15,11,25.25,25.46,24.75
2023-01-05,TUMBO,3,5,2.38,2.39,2.35
2023-01-05,TUNA AMARILLA,6,12,2.08,2.09,2.08
2023-01-05,TUNA BLANCA,7,14,2.15,2.08,2.08
2023-01-05,TUNA MORADA/ROSADA,5,12,2.08,2.09,2.08
2023-01-05,UVA ALFONSO LAVALETT,8,10,35.75,33.82,35.5
2023-01-05,UVA ARRA,6,10,38.75,38.07,38.75
2023-01-05,UVA BORGOÑA,5,6,33.75,32.82,36.25
2023-01-05,UVA CRIMSON,6,9,33.75,32.99,34.25
2023-01-05,UVA FLAME,9,10,31.25,30.61,32.5
2023-01-05,UVA FLEY,7,9,26.25,26.68,27.25
2023-01-05,UVA ITALIA,7,16,31.75,30.25,32.25
2023-01-05,UVA MAGENTA,16,10,35.25,34.93,34.25
2023-01-05,UVA PALESTINA,7,8,37.25,36.14,36.75
2023-01-05,UVA PIROVANO,8,11,38.75,37.68,39.5
2023-01-05,UVA RED GLOBE,40,48,25.75,25.39,25.75
2023-01-05,UVA ROSADA,15,6,36.25,35.5,36.75
2023-01-05,UVA ROYAL,6,7,25.0,24.93,24.5
2023-01-05,UVA SUPERIOR,13,6,48.5,48.36,48.5
2023-01-05,UVA THOMPSON,6,9,46.75,45.79,48.75
2023-01-05,UVA ZAFIRO,8,8,30.25,30.25,30.75
2023-01-05,YACON (LLACON),3,4,2.88,2.91,2.93
2023-01-05,ZAPOTE,4,7,39.5,40.89,39.5
2023-01-06,AGUAJE,6,4,28.75,27.93,29.25
2023-01-06,AGUAYMANTO,3,1,4.38,4.25,4.38
2023-01-06,ALBARICOQUE,7,4,3.08,3.18,3.08
2023-01-06,ARÁNDANO,13,7,5.0,5.64,4.75
2023-01-06,CAIMITO (SELVA),9,5,50.5,49.39,50.5
2023-01-06,CAMU CAMU,1,2,9.75,8.54,9.75
2023-01-06,CARAMBOLA,15,7,23.5,22.29,23.25
2023-01-06,CHIRIMOYA CRIOLLA O HUAYCO,5,7,4.73,4.8,4.68
2023-01-06,CHIRIMOYA CUMBE,14,14,4.83,4.95,4.75
2023-01-06,CIRUELA NECTARINA (IMPORTADA),8,7,60.75,59.21,61.25
2023-01-06,CIRUELA ROJA/CRIOLLA,13,9,37.5,38.46,37.75
2023-01-06,CIRUELA SANTA ROSA/NACIONAL,7,5,53.75,52.57,53.75
2023-01-06,COCO,16,7,1.75,1.76,1.75
2023-01-06,COCONA,22,10,33.5,32.54,33.5
2023-01-06,FRESA SABRINA,28,11,2.38,2.41,2.45
2023-01-06,FRESA SAN ANDREAS,66,50,2.38,2.43,2.48
2023-01-06,GRANADA,10,6,71.25,73.04,70.75
2023-01-06,GRANADILLA (COSTA),12,5,22.75,22.93,20.75
2023-01-06,GRANADILLA (SELVA),50,49,46.75,46.57,47.25
2023-01-06,GUANABANA (COSTA),10,6,4.53,4.58,4.55
2023-01-06,GUANABANA (SELVA),7,8,5.28,5.43,5.33
2023-01-06,HIGO MADURO,10,4,40.75,41.36,41.25
2023-01-06,KIWI IMPORTADO,8,7,118.5,116.86,118.5
2023-01-06,LIMA DULCE,9,6,2.35,2.37,2.35
2023-01-06,LIMON DULCE - SELVA,10,12,34.5,34.96,34.75
2023-01-06,LUCUMA BELTRAN,7,4,5.3,5.39,5.28
2023-01-06,LUCUMA DE SEDA,4,6,5.2,5.29,5.18
2023-01-06,MAMEY,10,7,4.28,4.2,4.33
2023-01-06,MANDARINA MALVACEA,7,9,2.58,2.57,2.63
2023-01-06,MANDARINA MURCOTT,8,5,2.33,2.33,2.33
2023-01-06,MANDARINA RIO DE ORO,8,7,2.68,2.68,2.71
2023-01-06,MANDARINA SATSUMA,55,51,1.83,1.91,1.83
2023-01-06,MANDARINA TANGERINA,18,7,18.5,18.86,18.5
2023-01-06,MANGO CRIOLLO,24,18,1.65,1.76,1.65
2023-01-06,MANGO EDWARD,34,38,1.45,1.46,1.43
2023-01-06,MANGO HADEN /HAYDE,30,27,1.28,1.32,1.25
2023-01-06,MANGO KAFRO,16,15,1.58,1.6,1.55
2023-01-06,MANGO KENT,29,32,1.43,1.48,1.43
2023-01-06,MANGO PICO DE LORO,8,12,1.35,1.37,1.25
2023-01-06,MANGO ROSADO,12,7,1.83,1.85,1.8
2023-01-06,MANZANA CTE/PARA AGUA,26,23,34.75,34.71,34.75
2023-01-06,MANZANA DELICIA,106,79,57.5,56.93,57.5
2023-01-06,MANZANA GOLDEN,8,8,3.78,3.64,3.75
2023-01-06,MANZANA IMPORTADA,15,13,111.75,111.64,112.5
2023-01-06,MANZANA ISRAEL,50,41,0.75,0.77,0.73
2023-01-06,MANZANA WINTER,11,15,46.25,46.79,46.5
2023-01-06,MARACUYA,17,11,4.33,4.11,4.2
2023-01-06,MELOCOTON BLANQUILLO,29,19,41.5,40.89,41.0
2023-01-06,MELOCOTON DURAZNO HUAYCO,34,22,42.5,43.21,43.5
2023-01-06,MELON COQUITO,34,35,16.5,16.68,16.75
2023-01-06,MEMBRILLO CRIOLLO,14,11,2.25,2.34,2.25
2023-01-06,MEMBRILLO SERRANO,17,13,59.25,61.36,58.25
2023-01-06,NARANJA PRIMAVERA,13,17,1.58,1.59,1.58
2023-01-06,NARANJA TANGELO SELVA,27,22,53.5,53.57,52.75
2023-01-06,NARANJA VALENCIA,164,146,20.75,23.46,20.5
2023-01-06,NARANJA WASHINGTON NAVAL,11,15,4.28,4.4,4.25
2023-01-06,NONI,7,5,3.13,3.17,3.08
2023-01-06,PACAE CRIOLLO,6,5,5.18,5.29,5.23
2023-01-06,PACAE DE SEDA,5,4,4.85,4.8,4.85
